,Sybil,id,join_date,num_comment,num_comment_on_own_post,num_friend,num_join_group,num_like_on_own_post,num_own_post,num_post_on_wall,num_reaction,num_share_on_own_post,num_tagged_post,num_used_tags,num_used_tags_commnet,num_user_tags,num_user_tags_comment,is_train
0,1,1364755875,2001-01-01,206.0,39.0,7.0,55.0,1.0,404.0,389.0,1780.0,88.0,1869.0,641.0,,1903.0,,TRUE
1,0,100000301193027,,57.0,70.0,0.0,1.0,38.0,40.0,41.0,286.0,1.0,16.0,11.0,1.0,21.0,4.0,TRUE
2,0,100000680213088,2001-01-01,44.0,2.0,12.0,83.0,2.0,3.0,3.0,622.0,1.0,392.0,1.0,,829.0,4.0,TRUE
3,1,100011206983282,2001-01-01,26.0,1.0,2.0,85.0,1.0,30.0,2.0,551.0,2.0,39.0,1.0,,62.0,,FALSE
4,0,100005515091928,2001-01-01,47.0,16.0,6.0,56.0,2.0,95.0,95.0,165.0,2.0,42.0,10.0,7.0,44.0,2.0,TRUE
5,0,100005364695867,2001-01-01,68.0,9.0,0.0,22.0,2.0,2.0,2.0,696.0,1.0,43.0,1.0,,68.0,9.0,TRUE
6,1,100007802711801,2001-01-01,111.0,2.0,0.0,46.0,7.0,232.0,219.0,434.0,7.0,134.0,131.0,,177.0,3.0,TRUE
7,1,100011794572755,,29.0,1.0,6.0,4.0,2.0,219.0,218.0,136.0,2.0,87.0,120.0,,91.0,,TRUE
8,0,100002639575199,2001-01-01,47.0,23.0,5.0,21.0,2.0,10.0,20.0,602.0,6.0,307.0,50.0,1.0,333.0,25.0,TRUE
9,0,1499543801,,140.0,48.0,1.0,31.0,277.0,1040.0,960.0,91.0,4.0,924.0,2213.0,76.0,924.0,,TRUE
10,1,100008904824322,2001-01-01,10.0,9.0,9.0,26.0,16.0,137.0,125.0,2364.0,4.0,61.0,47.0,6.0,105.0,,TRUE
11,0,100006494957085,2001-01-01,234.0,191.0,19.0,23.0,499.0,669.0,653.0,1707.0,71.0,698.0,1082.0,4.0,993.0,10.0,TRUE
12,1,100000081553619,2001-01-01,339.0,11675.0,9.0,159.0,4603.0,4854.0,4834.0,865.0,61885.0,22831.0,3170.0,119.0,25887.0,115.0,FALSE
13,0,100005864769421,2001-01-01,991.0,157.0,1.0,319.0,134.0,335.0,334.0,1062.0,101.0,181.0,55.0,,291.0,28.0,TRUE
14,0,100001146552939,2001-01-01,32.0,13.0,0.0,252.0,2.0,3.0,8.0,10.0,6.0,60.0,54.0,,91.0,8.0,TRUE
15,0,100004534171585,2001-01-01,183.0,119.0,0.0,32.0,173.0,299.0,299.0,195.0,13.0,2.0,1097.0,,2.0,,TRUE
16,1,100007079670947,,141.0,125.0,0.0,13.0,929.0,1062.0,1062.0,851.0,6.0,631.0,637.0,,631.0,,TRUE
17,1,100010553053055,,803.0,2.0,4.0,2.0,134.0,1013.0,1013.0,285.0,25.0,25.0,891.0,,25.0,,FALSE
18,0,1658577959,2001-01-01,149.0,18.0,2.0,56.0,2.0,9.0,3.0,1492.0,8.0,83.0,81.0,2.0,101.0,7.0,TRUE
19,0,100001900585471,,1325.0,567.0,1.0,20.0,1075.0,1099.0,1053.0,2028.0,339.0,986.0,1595.0,9.0,988.0,4.0,TRUE
20,0,100009640173834,2001-01-01,137.0,27.0,18.0,54.0,5.0,83.0,83.0,353.0,2.0,187.0,1117.0,46.0,232.0,13.0,TRUE
21,1,100009324800566,2001-01-01,40.0,2.0,1.0,38.0,5.0,5.0,5.0,233.0,1.0,21.0,5.0,,34.0,,FALSE
22,0,637244147,2001-01-01,289.0,111.0,0.0,31.0,63.0,78.0,70.0,1517.0,5.0,81.0,146.0,23.0,81.0,,TRUE
23,1,100000200774466,2001-01-01,499.0,8.0,0.0,59.0,22.0,604.0,602.0,1574.0,6.0,380.0,242.0,3.0,447.0,3.0,TRUE
24,0,100008207987469,2001-01-01,64.0,19.0,0.0,167.0,93.0,301.0,241.0,469.0,2.0,212.0,486.0,,212.0,,FALSE
25,0,100000695123978,2001-01-01,230.0,13.0,0.0,209.0,9.0,10.0,10.0,508.0,1.0,28.0,9.0,,28.0,1.0,TRUE
26,0,100006817334481,,471.0,270.0,3.0,69.0,377.0,403.0,396.0,516.0,124.0,430.0,670.0,1.0,436.0,2.0,TRUE
27,0,100004186387611,2001-01-01,112.0,4.0,4.0,81.0,2.0,6.0,6.0,252.0,1.0,12.0,1.0,,20.0,28.0,TRUE
28,0,1515489879,2001-01-01,5.0,1.0,1.0,1.0,1.0,10.0,10.0,6.0,1.0,10.0,16.0,,12.0,2.0,TRUE
29,0,100003706377250,2001-01-01,71.0,22.0,21.0,48.0,3.0,39.0,30.0,3045.0,37.0,95.0,30.0,4.0,103.0,6.0,FALSE
30,0,100001266911495,2001-01-01,414.0,158.0,0.0,4.0,69.0,79.0,79.0,15.0,11.0,26.0,48.0,,26.0,,FALSE
31,0,100000438894571,2001-01-01,61.0,9.0,0.0,277.0,3.0,30.0,28.0,114.0,1.0,58.0,34.0,14.0,61.0,1.0,TRUE
32,0,100004500488697,2001-01-01,14.0,3.0,11.0,33.0,1.0,15.0,15.0,6.0,1.0,12.0,,,13.0,,TRUE
33,0,100010519024151,2001-01-01,37.0,11.0,16.0,89.0,3.0,28.0,28.0,1187.0,3.0,514.0,142.0,1.0,767.0,18.0,TRUE
34,0,100004941557267,2001-01-01,11.0,2.0,31.0,26.0,1.0,54.0,53.0,217.0,5.0,245.0,39.0,,740.0,,TRUE
35,0,100005287926452,2001-01-01,524.0,13.0,1.0,31.0,62.0,80.0,80.0,403.0,6.0,4.0,33.0,,4.0,,FALSE
36,1,100001994667205,2001-01-01,6.0,2.0,7.0,2.0,1.0,1.0,1.0,1011.0,2.0,49.0,,,118.0,2.0,TRUE
37,1,100003677815467,2001-01-01,99.0,165.0,22.0,88.0,8.0,32.0,33.0,2440.0,144.0,575.0,8.0,,838.0,21.0,FALSE
38,0,1473515453,2001-01-01,1062.0,1670.0,0.0,19.0,438.0,448.0,458.0,122.0,177.0,397.0,297.0,4.0,402.0,7.0,FALSE
39,0,100003829429673,2001-01-01,481.0,9.0,0.0,56.0,2.0,5.0,6.0,522.0,1.0,64.0,8.0,6.0,88.0,10.0,FALSE
40,0,100007920039872,2001-01-01,394.0,372.0,1.0,2.0,765.0,1083.0,1042.0,675.0,67.0,978.0,1711.0,1.0,978.0,1.0,TRUE
41,0,100011145603752,,2513.0,270.0,8.0,33.0,271.0,278.0,279.0,1405.0,489.0,910.0,198.0,,1857.0,20.0,TRUE
42,0,100000860783492,2001-01-01,226.0,57.0,0.0,36.0,11.0,102.0,103.0,1265.0,14.0,271.0,132.0,,288.0,3.0,TRUE
43,1,100000343453017,2001-01-01,345.0,28.0,3.0,70.0,7.0,496.0,481.0,880.0,5.0,650.0,425.0,23.0,751.0,27.0,TRUE
44,0,100001260884093,2001-01-01,37.0,21.0,1.0,85.0,6.0,11.0,8.0,100.0,12.0,12.0,6.0,,13.0,1.0,TRUE
45,0,533826444,2001-01-01,3.0,10.0,15.0,186.0,53.0,2032.0,1964.0,255.0,91.0,1822.0,2758.0,1.0,1890.0,1.0,TRUE
46,1,100006083946659,2001-01-01,73.0,1.0,6.0,46.0,1.0,160.0,160.0,3368.0,1.0,158.0,206.0,1.0,184.0,2.0,TRUE
47,1,100003271868398,2001-01-01,374.0,7.0,0.0,6.0,70.0,564.0,550.0,1085.0,19.0,96.0,689.0,,96.0,,FALSE
48,0,1308430491,2001-01-01,7277.0,1245.0,8.0,1.0,186.0,201.0,174.0,7095.0,113.0,640.0,413.0,61.0,921.0,35.0,TRUE
49,1,100008540739753,2001-01-01,69.0,5.0,1.0,56.0,59.0,61.0,59.0,340.0,66.0,103.0,85.0,,127.0,,TRUE
50,0,100000501789388,2001-01-01,201.0,128.0,0.0,56.0,59.0,63.0,63.0,1078.0,67.0,83.0,45.0,,87.0,6.0,TRUE
51,0,100001656223034,2001-01-01,64.0,6.0,23.0,21.0,4.0,8.0,8.0,286.0,16.0,151.0,5.0,,417.0,5.0,TRUE
52,0,100010682980891,2001-01-01,6899.0,2351.0,10.0,24.0,671.0,912.0,941.0,802.0,6413.0,8034.0,655.0,3.0,8773.0,178.0,TRUE
53,0,1415638244,2001-01-01,35.0,4.0,0.0,33.0,1.0,7.0,4.0,102.0,1.0,1.0,3.0,,1.0,,TRUE
54,0,100000033774965,2001-01-01,7.0,4.0,2.0,34.0,4.0,330.0,313.0,253.0,2.0,356.0,718.0,,359.0,1.0,TRUE
55,0,100009641314161,2001-01-01,5959.0,2245.0,53.0,54.0,195.0,269.0,296.0,963.0,2749.0,4136.0,132.0,6.0,4615.0,104.0,TRUE
56,0,100004198994388,2001-01-01,738.0,8491.0,0.0,51.0,1206.0,1959.0,1911.0,1102.0,4534.0,5565.0,2265.0,73.0,5913.0,103.0,TRUE
57,0,100003259031419,2001-01-01,130.0,12.0,15.0,59.0,2.0,24.0,23.0,782.0,4.0,64.0,28.0,,73.0,3.0,TRUE
58,0,1775802060,2001-01-01,84.0,37.0,0.0,40.0,47.0,60.0,56.0,151.0,12.0,51.0,107.0,2.0,51.0,1.0,TRUE
59,0,1679420040,2001-01-01,1375.0,524.0,0.0,99.0,351.0,383.0,343.0,1243.0,20.0,375.0,1005.0,101.0,378.0,34.0,FALSE
60,0,100003108416658,2001-01-01,264.0,322.0,6.0,35.0,389.0,428.0,423.0,6337.0,62.0,254.0,394.0,1.0,390.0,,TRUE
61,1,1841957082,2001-01-01,187.0,16.0,50.0,16.0,6.0,104.0,105.0,3114.0,6.0,540.0,80.0,,861.0,123.0,TRUE
62,0,100002976579607,2001-01-01,120.0,18.0,8.0,14.0,1.0,27.0,40.0,837.0,22.0,1863.0,3.0,8.0,4372.0,104.0,TRUE
63,0,100004798052673,2001-01-01,1253.0,205.0,0.0,43.0,641.0,662.0,662.0,1151.0,25.0,277.0,296.0,,301.0,2.0,TRUE
64,0,100007555110095,2001-01-01,11.0,1.0,3.0,38.0,1.0,1.0,1.0,33.0,1.0,1.0,,,1.0,,TRUE
65,0,100000154982501,2001-01-01,6.0,69.0,17.0,138.0,5.0,6.0,6.0,124.0,36.0,127.0,6.0,,153.0,1.0,TRUE
66,0,1338729372,2001-01-01,168.0,94.0,0.0,132.0,16.0,482.0,452.0,141.0,25.0,617.0,1108.0,77.0,653.0,100.0,TRUE
67,1,100005604252354,2001-01-01,89.0,6.0,5.0,1.0,4.0,28.0,27.0,1378.0,3.0,69.0,5.0,,72.0,,TRUE
68,0,100000467298345,2001-01-01,84.0,83.0,0.0,1.0,87.0,141.0,130.0,86.0,4.0,110.0,213.0,11.0,110.0,,TRUE
69,0,100001468750173,2001-01-01,67.0,17.0,0.0,178.0,242.0,642.0,633.0,459.0,17.0,462.0,994.0,,584.0,,TRUE
70,0,100001343013912,2001-01-01,1837.0,862.0,3.0,14.0,508.0,511.0,513.0,618.0,128.0,683.0,725.0,67.0,684.0,69.0,TRUE
71,0,100006040591208,2001-01-01,415.0,48.0,0.0,13.0,8.0,282.0,282.0,1510.0,11.0,164.0,66.0,,190.0,1.0,TRUE
72,1,100006680918294,2001-01-01,25.0,2.0,1.0,11.0,4.0,1224.0,1055.0,369.0,4.0,1254.0,2208.0,1.0,1257.0,,FALSE
73,0,100000558540490,,5142.0,678.0,6.0,55.0,497.0,529.0,492.0,645.0,72.0,460.0,586.0,73.0,460.0,11.0,FALSE
74,1,100000221156627,2001-01-01,1374.0,2758.0,28.0,1.0,487.0,768.0,677.0,1688.0,7782.0,12250.0,3830.0,181.0,13835.0,259.0,TRUE
75,0,1648908061,2001-01-01,400.0,172.0,0.0,95.0,115.0,118.0,112.0,1202.0,14.0,157.0,228.0,6.0,202.0,10.0,FALSE
76,0,100001009447769,,161.0,81.0,0.0,15.0,262.0,304.0,290.0,538.0,23.0,191.0,454.0,3.0,191.0,1.0,TRUE
77,1,538291999,2001-01-01,50.0,14.0,5.0,264.0,4.0,258.0,237.0,424.0,9.0,343.0,590.0,5.0,357.0,,TRUE
78,0,1799829850,2001-01-01,950.0,132.0,1.0,80.0,743.0,887.0,885.0,285.0,83.0,481.0,603.0,,481.0,,TRUE
79,1,100012355805290,2001-01-01,121.0,4.0,13.0,13.0,223.0,331.0,331.0,1481.0,84.0,157.0,232.0,,301.0,18.0,FALSE
80,0,1635529007,2001-01-01,3676.0,895.0,0.0,170.0,117.0,126.0,119.0,743.0,39.0,858.0,334.0,55.0,1213.0,144.0,TRUE
81,0,100006899940024,2001-01-01,344.0,54.0,0.0,4.0,139.0,141.0,142.0,339.0,31.0,94.0,64.0,,94.0,1.0,FALSE
82,0,100000460372764,2001-01-01,66.0,128.0,0.0,1.0,125.0,162.0,154.0,116.0,42.0,156.0,299.0,3.0,159.0,,TRUE
83,0,100003283001278,2001-01-01,440.0,88.0,0.0,41.0,3.0,4.0,4.0,186.0,1.0,37.0,64.0,,40.0,1.0,TRUE
84,0,100002588413552,2001-01-01,6.0,4.0,0.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,,,1.0,,TRUE
85,0,100003999176144,2001-01-01,143.0,63.0,5.0,34.0,300.0,1673.0,1661.0,142.0,7.0,35.0,1010.0,,37.0,,TRUE
86,1,100006001899754,2001-01-01,49.0,11.0,20.0,2.0,5.0,31.0,31.0,244.0,8.0,11.0,44.0,,15.0,,TRUE
87,0,100000033980840,2001-01-01,125.0,32.0,1.0,468.0,12.0,15.0,13.0,255.0,3.0,100.0,58.0,,108.0,5.0,TRUE
88,0,100007355821069,,13.0,6.0,3.0,115.0,4.0,708.0,627.0,5.0,11.0,772.0,1184.0,1.0,772.0,1.0,TRUE
89,0,1597012285,,1202.0,289.0,0.0,21.0,344.0,366.0,348.0,1123.0,120.0,1213.0,880.0,15.0,1522.0,8.0,TRUE
90,0,100003852994413,2001-01-01,10879.0,1417.0,20.0,121.0,836.0,864.0,882.0,1291.0,3040.0,5681.0,76.0,28.0,7874.0,241.0,TRUE
91,1,100001935193603,2001-01-01,356.0,7.0,14.0,139.0,9.0,421.0,299.0,1464.0,19.0,1985.0,556.0,9.0,3510.0,151.0,FALSE
92,0,1320344580,2001-01-01,287.0,179.0,6.0,58.0,5.0,57.0,68.0,3749.0,47.0,1135.0,56.0,,1670.0,35.0,TRUE
93,0,100000110293097,,172.0,57.0,2.0,10.0,248.0,281.0,254.0,63.0,6.0,233.0,383.0,25.0,233.0,,TRUE
94,0,100002454632336,2001-01-01,343.0,206.0,5.0,32.0,26.0,63.0,106.0,3427.0,28.0,730.0,144.0,20.0,973.0,209.0,TRUE
95,0,100001235016919,,33.0,103.0,0.0,20.0,159.0,184.0,174.0,235.0,40.0,49.0,197.0,13.0,49.0,1.0,TRUE
96,0,100000422948132,,602.0,219.0,2.0,15.0,106.0,115.0,102.0,1464.0,55.0,285.0,109.0,25.0,337.0,7.0,TRUE
97,0,100002684895462,2001-01-01,488.0,48.0,0.0,49.0,33.0,40.0,46.0,160.0,1.0,18.0,137.0,,18.0,6.0,TRUE
98,0,1078384112,,31.0,15.0,0.0,71.0,3.0,7.0,17.0,238.0,1.0,144.0,15.0,1.0,183.0,16.0,TRUE
99,0,100000072039003,2001-01-01,339.0,9.0,0.0,11.0,4.0,20.0,11.0,2.0,7.0,30.0,221.0,3.0,56.0,,FALSE
100,0,536346514,2001-01-01,25.0,31.0,11.0,49.0,1.0,3.0,4.0,10.0,1.0,152.0,35.0,15.0,159.0,19.0,TRUE
101,0,100003508900212,2001-01-01,67.0,2.0,0.0,43.0,1.0,3.0,2.0,175.0,,64.0,3.0,2.0,88.0,8.0,FALSE
102,0,100006547953445,2001-01-01,9.0,3.0,119.0,93.0,1.0,5.0,5.0,18.0,,70.0,5.0,,86.0,2.0,TRUE
103,0,100001440918378,,293.0,59.0,2.0,111.0,,119.0,114.0,334.0,14.0,113.0,117.0,,114.0,1.0,FALSE
104,0,531786564,,72.0,11.0,0.0,2.0,4.0,8.0,7.0,514.0,,37.0,11.0,2.0,38.0,4.0,TRUE
105,0,100006210606944,2001-01-01,120.0,8.0,0.0,14.0,1.0,4.0,7.0,276.0,,23.0,68.0,,23.0,6.0,TRUE
106,0,545994661,2001-01-01,21.0,56.0,3.0,,1.0,59.0,58.0,166.0,30.0,265.0,34.0,1.0,275.0,31.0,TRUE
107,0,100004930022794,2001-01-01,16.0,3.0,179.0,7.0,1.0,1.0,1.0,5.0,,11.0,,,13.0,,TRUE
108,0,100000460770101,2001-01-01,142.0,163.0,0.0,,135.0,200.0,199.0,50.0,3.0,128.0,261.0,,128.0,,TRUE
109,0,100004846718856,2001-01-01,12.0,2.0,1.0,112.0,2.0,554.0,489.0,38.0,,31.0,10.0,,35.0,3.0,TRUE
110,0,1708723835,2001-01-01,88.0,10.0,0.0,29.0,6.0,9.0,8.0,484.0,,30.0,9.0,,41.0,4.0,TRUE
111,0,703060208,2001-01-01,262.0,12.0,6.0,107.0,2.0,8.0,8.0,437.0,,125.0,7.0,,160.0,4.0,TRUE
112,1,100002239995209,2001-01-01,47.0,1.0,3.0,23.0,1.0,26.0,26.0,364.0,,138.0,54.0,,268.0,1.0,TRUE
113,0,100004770218940,2001-01-01,232.0,82.0,0.0,,17.0,18.0,30.0,642.0,2.0,60.0,176.0,,61.0,61.0,TRUE
114,0,100000959381211,2001-01-01,80.0,6.0,0.0,60.0,1.0,3.0,2.0,230.0,,26.0,1.0,,28.0,,TRUE
115,0,100000221443314,2001-01-01,2.0,10.0,6.0,45.0,1.0,305.0,235.0,4.0,,364.0,584.0,237.0,384.0,43.0,FALSE
116,0,100000524100955,,15.0,18.0,0.0,8.0,22.0,40.0,40.0,13.0,,4.0,23.0,,4.0,,TRUE
117,0,100010927247894,2001-01-01,15.0,23.0,3.0,110.0,2.0,6.0,2.0,3.0,4.0,,2.0,,,,TRUE
118,0,1259726218,2001-01-01,16.0,7.0,0.0,130.0,2.0,3.0,2.0,39.0,,17.0,6.0,,17.0,,TRUE
119,0,100000026206671,2001-01-01,342.0,111.0,3.0,105.0,23.0,24.0,24.0,330.0,,44.0,52.0,1.0,46.0,4.0,TRUE
120,1,100000123969370,2001-01-01,,95.0,5.0,102.0,450.0,2097.0,2048.0,836.0,204.0,1964.0,3385.0,,2382.0,11.0,TRUE
121,0,100005826217263,2001-01-01,142.0,60.0,10.0,161.0,,13.0,18.0,736.0,29.0,236.0,14.0,,257.0,19.0,TRUE
122,1,1388052298,2001-01-01,259.0,16.0,6.0,954.0,9.0,330.0,324.0,300.0,,450.0,389.0,10.0,516.0,11.0,TRUE
123,0,1697492034,2001-01-01,825.0,1.0,1.0,8.0,1.0,26.0,16.0,606.0,,262.0,37.0,3.0,368.0,52.0,TRUE
124,0,1329970774,2001-01-01,41.0,34.0,4.0,90.0,4.0,6.0,5.0,215.0,,163.0,44.0,48.0,231.0,82.0,FALSE
125,1,1686980400,2001-01-01,11.0,8.0,1.0,161.0,3.0,52.0,51.0,821.0,,39.0,51.0,1.0,41.0,4.0,TRUE
126,1,1213940326,,326.0,123.0,0.0,,78.0,80.0,47.0,195.0,4.0,70.0,106.0,65.0,76.0,,TRUE
127,0,100002442521844,2001-01-01,195.0,1.0,0.0,1138.0,3.0,608.0,573.0,5878.0,,307.0,821.0,2.0,310.0,8.0,FALSE
128,0,100004322462974,2001-01-01,11.0,1.0,0.0,13.0,1.0,10.0,10.0,52.0,,5.0,444.0,,5.0,1.0,FALSE
129,0,100008414686709,2001-01-01,2.0,6.0,9.0,,2.0,8.0,5.0,1.0,4.0,5.0,6.0,,5.0,,TRUE
130,0,100006974671043,2001-01-01,194.0,33.0,1.0,313.0,33.0,77.0,44.0,165.0,,58.0,134.0,1.0,58.0,9.0,TRUE
131,0,1440793886,,60.0,8.0,0.0,11.0,16.0,19.0,19.0,1143.0,,19.0,30.0,,19.0,,FALSE
132,0,100009534762704,2001-01-01,100.0,3.0,10.0,36.0,17.0,19.0,19.0,36.0,,24.0,21.0,,25.0,,TRUE
133,1,100000083156946,,108.0,,0.0,18.0,1.0,100.0,100.0,1136.0,1.0,105.0,276.0,,121.0,2.0,TRUE
134,0,1704207701,,79.0,2.0,0.0,11.0,1.0,3.0,3.0,50.0,,10.0,5.0,1.0,11.0,1.0,TRUE
135,0,641851241,,2880.0,1492.0,8.0,,1042.0,1076.0,987.0,1653.0,1679.0,5193.0,3040.0,134.0,6978.0,103.0,TRUE
136,0,100001667299129,2001-01-01,74.0,2.0,0.0,88.0,1.0,3.0,3.0,314.0,,19.0,4.0,,20.0,5.0,TRUE
137,1,1292614418,,847.0,227.0,0.0,1.0,113.0,119.0,116.0,192.0,,81.0,94.0,4.0,81.0,7.0,TRUE
138,0,100002667758663,2001-01-01,16.0,1.0,0.0,20.0,1.0,1.0,1.0,1.0,,4.0,,,5.0,3.0,FALSE
139,0,1060191235,,8.0,1.0,0.0,36.0,1.0,383.0,356.0,780.0,,416.0,928.0,6.0,416.0,,FALSE
140,0,100012320523410,2001-01-01,130.0,5.0,1.0,5.0,1.0,2.0,1.0,81.0,,37.0,2.0,,46.0,,TRUE
141,1,100012601999093,2001-01-01,30.0,,1.0,6.0,14.0,36.0,36.0,421.0,4.0,1.0,11.0,,1.0,,TRUE
142,1,100003221346992,2001-01-01,56.0,3.0,3.0,3.0,11.0,83.0,84.0,734.0,,62.0,71.0,,99.0,3.0,FALSE
143,0,374945879209089,2001-01-01,3.0,65.0,0.0,,2.0,299.0,289.0,2.0,35.0,733.0,95.0,20.0,733.0,13.0,TRUE
144,0,100000948198698,2001-01-01,407.0,212.0,1.0,,307.0,383.0,382.0,154.0,21.0,134.0,541.0,1.0,134.0,,TRUE
145,0,100000156618974,2001-01-01,212.0,6.0,0.0,38.0,1.0,1.0,1.0,307.0,,12.0,,,13.0,5.0,TRUE
146,0,100001661537356,2001-01-01,6.0,2.0,0.0,224.0,,69.0,21.0,2.0,4.0,84.0,188.0,1.0,84.0,4.0,TRUE
147,0,100002164556753,2001-01-01,3.0,,3.0,75.0,4.0,1062.0,964.0,347.0,1.0,1210.0,1813.0,1.0,1228.0,2.0,TRUE
148,0,100007504399339,2001-01-01,246.0,1.0,13.0,1.0,1.0,4.0,3.0,431.0,,26.0,4.0,,53.0,1.0,TRUE
149,0,100007484702914,2001-01-01,23.0,1.0,0.0,13.0,1.0,537.0,532.0,2094.0,,328.0,660.0,,334.0,,TRUE
150,0,100000696009826,2001-01-01,275.0,20.0,0.0,59.0,3.0,3.0,1.0,363.0,,6.0,1.0,,6.0,,TRUE
151,0,100002266569322,2001-01-01,14.0,8.0,1.0,278.0,1.0,2.0,1.0,106.0,,12.0,10.0,2.0,16.0,3.0,TRUE
152,0,1302567461,2001-01-01,155.0,4.0,0.0,30.0,,5.0,5.0,437.0,3.0,45.0,17.0,,57.0,11.0,TRUE
153,1,100015064929023,2001-01-01,162.0,2.0,0.0,20.0,3.0,402.0,402.0,1594.0,,58.0,335.0,,136.0,,TRUE
154,0,1849215322,,190.0,5.0,0.0,17.0,1.0,818.0,783.0,768.0,,1449.0,2060.0,33.0,1534.0,14.0,TRUE
155,1,100001673216011,2001-01-01,479.0,12.0,7.0,83.0,6.0,494.0,472.0,2029.0,,1705.0,919.0,7.0,2926.0,7.0,FALSE
156,0,100003539817146,2001-01-01,217.0,3.0,0.0,9.0,1.0,5.0,4.0,73.0,,11.0,7.0,1.0,11.0,1.0,TRUE
157,0,100003048919606,2001-01-01,27.0,6.0,2.0,651.0,1.0,4.0,2.0,65.0,,10.0,,,13.0,1.0,FALSE
158,1,100009772608635,2001-01-01,3.0,2.0,2.0,229.0,1.0,2.0,2.0,13.0,,1.0,1.0,,1.0,1.0,FALSE
159,0,100009732009297,2001-01-01,39.0,1.0,0.0,59.0,2.0,4.0,4.0,152.0,,44.0,45.0,,45.0,,TRUE
160,0,100000676065508,,111.0,13.0,0.0,13.0,4.0,31.0,30.0,152.0,,29.0,71.0,1.0,29.0,,FALSE
161,1,100007415133669,2001-01-01,254.0,3.0,4.0,36.0,6.0,27.0,25.0,1314.0,,1309.0,27.0,,2589.0,17.0,TRUE
162,0,100002124589362,2001-01-01,6.0,1.0,1.0,10.0,7.0,1984.0,1926.0,1095.0,,1723.0,3236.0,,1723.0,,FALSE
163,0,100001028505320,,82.0,73.0,0.0,,74.0,100.0,98.0,14.0,1.0,31.0,73.0,2.0,32.0,1.0,TRUE
164,1,100000122071101,2001-01-01,106.0,3.0,0.0,15.0,,1.0,1.0,278.0,,1.0,3.0,,1.0,,TRUE
165,0,100008060460920,2001-01-01,50.0,2.0,0.0,,1.0,1.0,1.0,72.0,,3.0,2.0,,3.0,,TRUE
166,0,100004803753706,2001-01-01,103.0,,0.0,12.0,1.0,4.0,4.0,100.0,,1.0,1.0,,1.0,,TRUE
167,0,100002020928258,,300.0,,1.0,35.0,3.0,1593.0,1521.0,1196.0,,2189.0,3127.0,,2211.0,,TRUE
168,0,100003712205855,2001-01-01,62.0,8.0,0.0,29.0,,1.0,3.0,269.0,,8.0,1.0,,8.0,3.0,TRUE
169,0,100011193249713,2001-01-01,18.0,5.0,5.0,,1.0,3.0,3.0,17.0,,2.0,14.0,,2.0,,TRUE
170,0,100009799321931,2001-01-01,6.0,8.0,2.0,48.0,,1.0,1.0,1.0,,1.0,,,1.0,,FALSE
171,0,100005031907178,2001-01-01,100.0,4.0,0.0,83.0,,16.0,9.0,77.0,,3.0,5.0,,3.0,7.0,TRUE
172,1,100009107866850,2001-01-01,43.0,,0.0,19.0,1.0,9.0,9.0,413.0,,12.0,16.0,,12.0,,TRUE
173,0,1697174055,,19.0,4.0,0.0,1.0,1.0,1.0,,57.0,,8.0,,9.0,9.0,3.0,TRUE
174,0,100018828189167,2001-01-01,16.0,2.0,0.0,3.0,,2.0,2.0,1.0,,4.0,,,5.0,,TRUE
175,0,1313534397,2001-01-01,326.0,,1.0,49.0,1.0,21.0,24.0,977.0,,18.0,26.0,,18.0,7.0,FALSE
176,0,100000005905681,,4.0,,1.0,75.0,1.0,8.0,8.0,22.0,,14.0,6.0,,21.0,,TRUE
177,0,100005417264335,2001-01-01,157.0,6.0,0.0,122.0,,1.0,1.0,871.0,,17.0,,,17.0,,FALSE
178,0,100001277035735,,6.0,,0.0,18.0,1.0,5.0,5.0,95.0,,10.0,,,10.0,1.0,TRUE
179,0,100005799691156,2001-01-01,15.0,20.0,0.0,43.0,,217.0,216.0,2.0,,23.0,1.0,,33.0,23.0,TRUE
180,1,100009131222211,,222.0,,5.0,2.0,1.0,21.0,21.0,291.0,,29.0,34.0,,29.0,,TRUE
181,0,100003168558718,2001-01-01,8.0,4.0,0.0,,,3.0,1.0,29.0,15.0,9.0,2.0,,9.0,,FALSE
182,0,100005013316423,2001-01-01,22.0,6.0,0.0,4.0,,2.0,1.0,19.0,,1.0,2.0,,1.0,1.0,TRUE
183,0,100001862576024,,3.0,,0.0,20.0,1.0,5.0,5.0,43.0,,5.0,7.0,,5.0,,TRUE
184,1,100000867538859,,8.0,,2.0,24.0,1.0,13.0,12.0,65.0,,21.0,24.0,,21.0,,FALSE
185,0,100009870255448,,36.0,13.0,0.0,19.0,,1.0,1.0,10.0,,1.0,,,1.0,1.0,TRUE
186,1,100007741540539,2001-01-01,41.0,,17.0,47.0,3.0,73.0,73.0,237.0,,202.0,252.0,,419.0,2.0,FALSE
187,1,100000110607548,2001-01-01,2.0,,0.0,10.0,1.0,12.0,12.0,2424.0,,6.0,16.0,,6.0,3.0,FALSE
188,1,335287813271277,2001-01-01,5.0,7.0,0.0,,1.0,391.0,646.0,,6.0,137.0,27.0,4.0,138.0,3.0,FALSE
189,1,100014293989844,2001-01-01,17.0,,0.0,3.0,1.0,31.0,31.0,76.0,,490.0,7.0,,946.0,1.0,FALSE
